Entity,Code,Year,Income classifications (World Bank (2017)),primary_key
Suriname,SUR,1991,Upper-middle income,SUR_1991
Suriname,SUR,1992,Upper-middle income,SUR_1992
Suriname,SUR,1993,Lower-middle income,SUR_1993
Suriname,SUR,1994,Lower-middle income,SUR_1994
Suriname,SUR,1995,Lower-middle income,SUR_1995
Suriname,SUR,1996,Lower-middle income,SUR_1996
Suriname,SUR,1997,Lower-middle income,SUR_1997
Suriname,SUR,1998,Lower-middle income,SUR_1998
Suriname,SUR,1999,Lower-middle income,SUR_1999
Suriname,SUR,2000,Lower-middle income,SUR_2000
Suriname,SUR,2001,Lower-middle income,SUR_2001
Suriname,SUR,2002,Lower-middle income,SUR_2002
Suriname,SUR,2003,Lower-middle income,SUR_2003
Suriname,SUR,2004,Lower-middle income,SUR_2004
Suriname,SUR,2005,Lower-middle income,SUR_2005
Suriname,SUR,2006,Lower-middle income,SUR_2006
Suriname,SUR,2007,Upper-middle income,SUR_2007
Suriname,SUR,2008,Upper-middle income,SUR_2008
Suriname,SUR,2009,Upper-middle income,SUR_2009
Suriname,SUR,2010,Upper-middle income,SUR_2010
Suriname,SUR,2011,Upper-middle income,SUR_2011
Suriname,SUR,2012,Upper-middle income,SUR_2012
Suriname,SUR,2013,Upper-middle income,SUR_2013
Suriname,SUR,2014,Upper-middle income,SUR_2014
Suriname,SUR,2015,Upper-middle income,SUR_2015
Suriname,SUR,2016,Upper-middle income,SUR_2016
Swaziland,SWZ,1987,Lower-middle income,SWZ_1987
Swaziland,SWZ,1988,Lower-middle income,SWZ_1988
Swaziland,SWZ,1989,Lower-middle income,SWZ_1989
Swaziland,SWZ,1990,Lower-middle income,SWZ_1990
Swaziland,SWZ,1991,Lower-middle income,SWZ_1991
Swaziland,SWZ,1992,Lower-middle income,SWZ_1992
Swaziland,SWZ,1993,Lower-middle income,SWZ_1993
Swaziland,SWZ,1994,Lower-middle income,SWZ_1994
Swaziland,SWZ,1995,Lower-middle income,SWZ_1995
Swaziland,SWZ,1996,Lower-middle income,SWZ_1996
Swaziland,SWZ,1997,Lower-middle income,SWZ_1997
Swaziland,SWZ,1998,Lower-middle income,SWZ_1998
Swaziland,SWZ,1999,Lower-middle income,SWZ_1999
Swaziland,SWZ,2000,Lower-middle income,SWZ_2000
Swaziland,SWZ,2001,Lower-middle income,SWZ_2001
Swaziland,SWZ,2002,Lower-middle income,SWZ_2002
Swaziland,SWZ,2003,Lower-middle income,SWZ_2003
Swaziland,SWZ,2004,Lower-middle income,SWZ_2004
Swaziland,SWZ,2005,Lower-middle income,SWZ_2005
Swaziland,SWZ,2006,Lower-middle income,SWZ_2006
Swaziland,SWZ,2007,Lower-middle income,SWZ_2007
Swaziland,SWZ,2008,Lower-middle income,SWZ_2008
Swaziland,SWZ,2009,Lower-middle income,SWZ_2009
Swaziland,SWZ,2010,Lower-middle income,SWZ_2010
Swaziland,SWZ,2011,Lower-middle income,SWZ_2011
Swaziland,SWZ,2012,Lower-middle income,SWZ_2012
Swaziland,SWZ,2013,Lower-middle income,SWZ_2013
Swaziland,SWZ,2014,Lower-middle income,SWZ_2014
Swaziland,SWZ,2015,Lower-middle income,SWZ_2015
Swaziland,SWZ,2016,Lower-middle income,SWZ_2016
Sweden,SWE,1987,High income,SWE_1987
Sweden,SWE,1988,High income,SWE_1988
Sweden,SWE,1989,High income,SWE_1989
Sweden,SWE,1990,High income,SWE_1990
Sweden,SWE,1991,High income,SWE_1991
Sweden,SWE,1992,High income,SWE_1992
Sweden,SWE,1993,High income,SWE_1993
Sweden,SWE,1994,High income,SWE_1994
Sweden,SWE,1995,High income,SWE_1995
Sweden,SWE,1996,High income,SWE_1996
Sweden,SWE,1997,High income,SWE_1997
Sweden,SWE,1998,High income,SWE_1998
Sweden,SWE,1999,High income,SWE_1999
Sweden,SWE,2000,High income,SWE_2000
Sweden,SWE,2001,High income,SWE_2001
Sweden,SWE,2002,High income,SWE_2002
Sweden,SWE,2003,High income,SWE_2003
Sweden,SWE,2004,High income,SWE_2004
Sweden,SWE,2005,High income,SWE_2005
Sweden,SWE,2006,High income,SWE_2006
Sweden,SWE,2007,High income,SWE_2007
Sweden,SWE,2008,High income,SWE_2008
Sweden,SWE,2009,High income,SWE_2009
Sweden,SWE,2010,High income,SWE_2010
Sweden,SWE,2011,High income,SWE_2011
Sweden,SWE,2012,High income,SWE_2012
Sweden,SWE,2013,High income,SWE_2013
Sweden,SWE,2014,High income,SWE_2014
Sweden,SWE,2015,High income,SWE_2015
Sweden,SWE,2016,High income,SWE_2016
Switzerland,CHE,1987,High income,CHE_1987
Switzerland,CHE,1988,High income,CHE_1988
Switzerland,CHE,1989,High income,CHE_1989
Switzerland,CHE,1990,High income,CHE_1990
Switzerland,CHE,1991,High income,CHE_1991
Switzerland,CHE,1992,High income,CHE_1992
Switzerland,CHE,1993,High income,CHE_1993
Switzerland,CHE,1994,High income,CHE_1994
Switzerland,CHE,1995,High income,CHE_1995
Switzerland,CHE,1996,High income,CHE_1996
Switzerland,CHE,1997,High income,CHE_1997
Switzerland,CHE,1998,High income,CHE_1998
Switzerland,CHE,1999,High income,CHE_1999
Switzerland,CHE,2000,High income,CHE_2000
Switzerland,CHE,2001,High income,CHE_2001
Switzerland,CHE,2002,High income,CHE_2002
Switzerland,CHE,2003,High income,CHE_2003
Switzerland,CHE,2004,High income,CHE_2004
Switzerland,CHE,2005,High income,CHE_2005
Switzerland,CHE,2006,High income,CHE_2006
Switzerland,CHE,2007,High income,CHE_2007
Switzerland,CHE,2008,High income,CHE_2008
Switzerland,CHE,2009,High income,CHE_2009
Switzerland,CHE,2010,High income,CHE_2010
Switzerland,CHE,2011,High income,CHE_2011
Switzerland,CHE,2012,High income,CHE_2012
Switzerland,CHE,2013,High income,CHE_2013
Switzerland,CHE,2014,High income,CHE_2014
Switzerland,CHE,2015,High income,CHE_2015
Switzerland,CHE,2016,High income,CHE_2016
Syria,SYR,1987,Lower-middle income,SYR_1987
Syria,SYR,1988,Lower-middle income,SYR_1988
Syria,SYR,1989,Lower-middle income,SYR_1989
Syria,SYR,1990,Lower-middle income,SYR_1990
Syria,SYR,1991,Lower-middle income,SYR_1991
Syria,SYR,1992,Lower-middle income,SYR_1992
Syria,SYR,1993,Lower-middle income,SYR_1993
Syria,SYR,1994,Lower-middle income,SYR_1994
Syria,SYR,1995,Lower-middle income,SYR_1995
Syria,SYR,1996,Lower-middle income,SYR_1996
Syria,SYR,1997,Lower-middle income,SYR_1997
Syria,SYR,1998,Lower-middle income,SYR_1998
Syria,SYR,1999,Lower-middle income,SYR_1999
Syria,SYR,2000,Lower-middle income,SYR_2000
Syria,SYR,2001,Lower-middle income,SYR_2001
Syria,SYR,2002,Lower-middle income,SYR_2002
Syria,SYR,2003,Lower-middle income,SYR_2003
Syria,SYR,2004,Lower-middle income,SYR_2004
Syria,SYR,2005,Lower-middle income,SYR_2005
Syria,SYR,2006,Lower-middle income,SYR_2006
Syria,SYR,2007,Lower-middle income,SYR_2007
Syria,SYR,2008,Lower-middle income,SYR_2008
Syria,SYR,2009,Lower-middle income,SYR_2009
Syria,SYR,2010,Lower-middle income,SYR_2010
Syria,SYR,2011,Lower-middle income,SYR_2011
Syria,SYR,2012,Lower-middle income,SYR_2012
Syria,SYR,2013,Lower-middle income,SYR_2013
Syria,SYR,2014,Lower-middle income,SYR_2014
Syria,SYR,2015,Lower-middle income,SYR_2015
Syria,SYR,2016,Lower-middle income,SYR_2016
Taiwan,TWN,1987,High income,TWN_1987
Taiwan,TWN,1988,High income,TWN_1988
Taiwan,TWN,1989,High income,TWN_1989
Taiwan,TWN,1990,High income,TWN_1990
Taiwan,TWN,1991,High income,TWN_1991
Taiwan,TWN,1992,High income,TWN_1992
Taiwan,TWN,1993,High income,TWN_1993
Taiwan,TWN,1994,High income,TWN_1994
Taiwan,TWN,1995,High income,TWN_1995
Taiwan,TWN,1996,High income,TWN_1996
Taiwan,TWN,1997,High income,TWN_1997
Taiwan,TWN,1998,High income,TWN_1998
Taiwan,TWN,1999,High income,TWN_1999
Taiwan,TWN,2000,High income,TWN_2000
Taiwan,TWN,2001,High income,TWN_2001
Taiwan,TWN,2002,High income,TWN_2002
Taiwan,TWN,2003,High income,TWN_2003
Taiwan,TWN,2004,High income,TWN_2004
Taiwan,TWN,2005,High income,TWN_2005
Taiwan,TWN,2006,High income,TWN_2006
Taiwan,TWN,2007,High income,TWN_2007
Taiwan,TWN,2008,High income,TWN_2008
Taiwan,TWN,2009,High income,TWN_2009
Taiwan,TWN,2010,High income,TWN_2010
Taiwan,TWN,2011,High income,TWN_2011
Taiwan,TWN,2012,High income,TWN_2012
Taiwan,TWN,2013,High income,TWN_2013
Taiwan,TWN,2014,High income,TWN_2014
Taiwan,TWN,2015,High income,TWN_2015
Taiwan,TWN,2016,High income,TWN_2016
Tajikistan,TJK,1987,Not categorized,TJK_1987
Tajikistan,TJK,1988,Not categorized,TJK_1988
Tajikistan,TJK,1989,Not categorized,TJK_1989
Tajikistan,TJK,1990,Upper-middle income,TJK_1990
Tajikistan,TJK,1991,Lower-middle income,TJK_1991
Tajikistan,TJK,1992,Low income,TJK_1992
Tajikistan,TJK,1993,Low income,TJK_1993
Tajikistan,TJK,1994,Low income,TJK_1994
Tajikistan,TJK,1995,Low income,TJK_1995
Tajikistan,TJK,1996,Low income,TJK_1996
Tajikistan,TJK,1997,Low income,TJK_1997
Tajikistan,TJK,1998,Low income,TJK_1998
Tajikistan,TJK,1999,Low income,TJK_1999
Tajikistan,TJK,2000,Low income,TJK_2000
Tajikistan,TJK,2001,Low income,TJK_2001
Tajikistan,TJK,2002,Low income,TJK_2002
Tajikistan,TJK,2003,Low income,TJK_2003
Tajikistan,TJK,2004,Low income,TJK_2004
Tajikistan,TJK,2005,Low income,TJK_2005
Tajikistan,TJK,2006,Low income,TJK_2006
Tajikistan,TJK,2007,Low income,TJK_2007
Tajikistan,TJK,2008,Low income,TJK_2008
Tajikistan,TJK,2009,Low income,TJK_2009
Tajikistan,TJK,2010,Low income,TJK_2010
Tajikistan,TJK,2011,Low income,TJK_2011
Tajikistan,TJK,2012,Low income,TJK_2012
Tajikistan,TJK,2013,Low income,TJK_2013
Tajikistan,TJK,2014,Lower-middle income,TJK_2014
Tajikistan,TJK,2015,Lower-middle income,TJK_2015
Tajikistan,TJK,2016,Lower-middle income,TJK_2016
Tanzania,TZA,1987,Low income,TZA_1987
Tanzania,TZA,1988,Low income,TZA_1988
Tanzania,TZA,1989,Low income,TZA_1989
Tanzania,TZA,1990,Low income,TZA_1990
Tanzania,TZA,1991,Low income,TZA_1991
Tanzania,TZA,1992,Low income,TZA_1992
Tanzania,TZA,1993,Low income,TZA_1993
Tanzania,TZA,1994,Low income,TZA_1994
Tanzania,TZA,1995,Low income,TZA_1995
Tanzania,TZA,1996,Low income,TZA_1996
Tanzania,TZA,1997,Low income,TZA_1997
Tanzania,TZA,1998,Low income,TZA_1998
Tanzania,TZA,1999,Low income,TZA_1999
Tanzania,TZA,2000,Low income,TZA_2000
Tanzania,TZA,2001,Low income,TZA_2001
Tanzania,TZA,2002,Low income,TZA_2002
Tanzania,TZA,2003,Low income,TZA_2003
Tanzania,TZA,2004,Low income,TZA_2004
Tanzania,TZA,2005,Low income,TZA_2005
Tanzania,TZA,2006,Low income,TZA_2006
Tanzania,TZA,2007,Low income,TZA_2007
Tanzania,TZA,2008,Low income,TZA_2008
Tanzania,TZA,2009,Low income,TZA_2009
Tanzania,TZA,2010,Low income,TZA_2010
Tanzania,TZA,2011,Low income,TZA_2011
Tanzania,TZA,2012,Low income,TZA_2012
Tanzania,TZA,2013,Low income,TZA_2013
Tanzania,TZA,2014,Low income,TZA_2014
Tanzania,TZA,2015,Low income,TZA_2015
Tanzania,TZA,2016,Low income,TZA_2016
Thailand,THA,1987,Lower-middle income,THA_1987
Thailand,THA,1988,Lower-middle income,THA_1988
Thailand,THA,1989,Lower-middle income,THA_1989
Thailand,THA,1990,Lower-middle income,THA_1990
Thailand,THA,1991,Lower-middle income,THA_1991
Thailand,THA,1992,Lower-middle income,THA_1992
Thailand,THA,1993,Lower-middle income,THA_1993
Thailand,THA,1994,Lower-middle income,THA_1994
Thailand,THA,1995,Lower-middle income,THA_1995
Thailand,THA,1996,Lower-middle income,THA_1996
Thailand,THA,1997,Lower-middle income,THA_1997
Thailand,THA,1998,Lower-middle income,THA_1998
Thailand,THA,1999,Lower-middle income,THA_1999
Thailand,THA,2000,Lower-middle income,THA_2000
Thailand,THA,2001,Lower-middle income,THA_2001
Thailand,THA,2002,Lower-middle income,THA_2002
Thailand,THA,2003,Lower-middle income,THA_2003
Thailand,THA,2004,Lower-middle income,THA_2004
Thailand,THA,2005,Lower-middle income,THA_2005
Thailand,THA,2006,Lower-middle income,THA_2006
Thailand,THA,2007,Lower-middle income,THA_2007
Thailand,THA,2008,Lower-middle income,THA_2008
Thailand,THA,2009,Lower-middle income,THA_2009
Thailand,THA,2010,Upper-middle income,THA_2010
Thailand,THA,2011,Upper-middle income,THA_2011
Thailand,THA,2012,Upper-middle income,THA_2012
Thailand,THA,2013,Upper-middle income,THA_2013
Thailand,THA,2014,Upper-middle income,THA_2014
Thailand,THA,2015,Upper-middle income,THA_2015
Thailand,THA,2016,Upper-middle income,THA_2016
Timor,TLS,1987,Not categorized,TLS_1987
Timor,TLS,1988,Not categorized,TLS_1988
Timor,TLS,1989,Not categorized,TLS_1989
Timor,TLS,1990,Not categorized,TLS_1990
Timor,TLS,1991,Not categorized,TLS_1991
Timor,TLS,1992,Not categorized,TLS_1992
Timor,TLS,1993,Not categorized,TLS_1993
Timor,TLS,1994,Not categorized,TLS_1994
Timor,TLS,1995,Not categorized,TLS_1995
Timor,TLS,1996,Not categorized,TLS_1996
Timor,TLS,1997,Not categorized,TLS_1997
Timor,TLS,1998,Not categorized,TLS_1998
Timor,TLS,1999,Not categorized,TLS_1999
Timor,TLS,2000,Not categorized,TLS_2000
Timor,TLS,2001,Low income,TLS_2001
Timor,TLS,2002,Low income,TLS_2002
Timor,TLS,2003,Low income,TLS_2003
Timor,TLS,2004,Low income,TLS_2004
Timor,TLS,2005,Low income,TLS_2005
Timor,TLS,2006,Low income,TLS_2006
Timor,TLS,2007,Lower-middle income,TLS_2007
Timor,TLS,2008,Lower-middle income,TLS_2008
Timor,TLS,2009,Lower-middle income,TLS_2009
Timor,TLS,2010,Lower-middle income,TLS_2010
Timor,TLS,2011,Lower-middle income,TLS_2011
Timor,TLS,2012,Lower-middle income,TLS_2012
Timor,TLS,2013,Lower-middle income,TLS_2013
Timor,TLS,2014,Lower-middle income,TLS_2014
Timor,TLS,2015,Lower-middle income,TLS_2015
Timor,TLS,2016,Lower-middle income,TLS_2016
Togo,TGO,1987,Low income,TGO_1987
Togo,TGO,1988,Low income,TGO_1988
Togo,TGO,1989,Low income,TGO_1989
Togo,TGO,1990,Low income,TGO_1990
Togo,TGO,1991,Low income,TGO_1991
Togo,TGO,1992,Low income,TGO_1992
Togo,TGO,1993,Low income,TGO_1993
Togo,TGO,1994,Low income,TGO_1994
Togo,TGO,1995,Low income,TGO_1995
Togo,TGO,1996,Low income,TGO_1996
Togo,TGO,1997,Low income,TGO_1997
Togo,TGO,1998,Low income,TGO_1998
Togo,TGO,1999,Low income,TGO_1999
Togo,TGO,2000,Low income,TGO_2000
Togo,TGO,2001,Low income,TGO_2001
Togo,TGO,2002,Low income,TGO_2002
Togo,TGO,2003,Low income,TGO_2003
Togo,TGO,2004,Low income,TGO_2004
Togo,TGO,2005,Low income,TGO_2005
Togo,TGO,2006,Low income,TGO_2006
Togo,TGO,2007,Low income,TGO_2007
Togo,TGO,2008,Low income,TGO_2008
Togo,TGO,2009,Low income,TGO_2009
Togo,TGO,2010,Low income,TGO_2010
Togo,TGO,2011,Low income,TGO_2011
Togo,TGO,2012,Low income,TGO_2012
Togo,TGO,2013,Low income,TGO_2013
Togo,TGO,2014,Low income,TGO_2014
Togo,TGO,2015,Low income,TGO_2015
Togo,TGO,2016,Low income,TGO_2016
Tonga,TON,1987,Lower-middle income,TON_1987
Tonga,TON,1988,Lower-middle income,TON_1988
Tonga,TON,1989,Lower-middle income,TON_1989
Tonga,TON,1990,Lower-middle income,TON_1990
Tonga,TON,1991,Lower-middle income,TON_1991
Tonga,TON,1992,Lower-middle income,TON_1992
Tonga,TON,1993,Lower-middle income,TON_1993
Tonga,TON,1994,Lower-middle income,TON_1994
Tonga,TON,1995,Lower-middle income,TON_1995
Tonga,TON,1996,Lower-middle income,TON_1996
Tonga,TON,1997,Lower-middle income,TON_1997
Tonga,TON,1998,Lower-middle income,TON_1998
Tonga,TON,1999,Lower-middle income,TON_1999
Tonga,TON,2000,Lower-middle income,TON_2000
Tonga,TON,2001,Lower-middle income,TON_2001
Tonga,TON,2002,Lower-middle income,TON_2002
Tonga,TON,2003,Lower-middle income,TON_2003
Tonga,TON,2004,Lower-middle income,TON_2004
Tonga,TON,2005,Lower-middle income,TON_2005
Tonga,TON,2006,Lower-middle income,TON_2006
Tonga,TON,2007,Lower-middle income,TON_2007
Tonga,TON,2008,Lower-middle income,TON_2008
Tonga,TON,2009,Lower-middle income,TON_2009
Tonga,TON,2010,Lower-middle income,TON_2010
Tonga,TON,2011,Lower-middle income,TON_2011
Tonga,TON,2012,Upper-middle income,TON_2012
Tonga,TON,2013,Upper-middle income,TON_2013
Tonga,TON,2014,Upper-middle income,TON_2014
Tonga,TON,2015,Lower-middle income,TON_2015
Tonga,TON,2016,Upper-middle income,TON_2016
Trinidad and Tobago,TTO,1987,Upper-middle income,TTO_1987
Trinidad and Tobago,TTO,1988,Upper-middle income,TTO_1988
Trinidad and Tobago,TTO,1989,Upper-middle income,TTO_1989
Trinidad and Tobago,TTO,1990,Upper-middle income,TTO_1990
Trinidad and Tobago,TTO,1991,Upper-middle income,TTO_1991
Trinidad and Tobago,TTO,1992,Upper-middle income,TTO_1992
Trinidad and Tobago,TTO,1993,Upper-middle income,TTO_1993
Trinidad and Tobago,TTO,1994,Upper-middle income,TTO_1994
Trinidad and Tobago,TTO,1995,Upper-middle income,TTO_1995
Trinidad and Tobago,TTO,1996,Upper-middle income,TTO_1996
Trinidad and Tobago,TTO,1997,Upper-middle income,TTO_1997
Trinidad and Tobago,TTO,1998,Upper-middle income,TTO_1998
Trinidad and Tobago,TTO,1999,Upper-middle income,TTO_1999
Trinidad and Tobago,TTO,2000,Upper-middle income,TTO_2000
Trinidad and Tobago,TTO,2001,Upper-middle income,TTO_2001
Trinidad and Tobago,TTO,2002,Upper-middle income,TTO_2002
Trinidad and Tobago,TTO,2003,Upper-middle income,TTO_2003
Trinidad and Tobago,TTO,2004,Upper-middle income,TTO_2004
Trinidad and Tobago,TTO,2005,Upper-middle income,TTO_2005
Trinidad and Tobago,TTO,2006,High income,TTO_2006
Trinidad and Tobago,TTO,2007,High income,TTO_2007
Trinidad and Tobago,TTO,2008,High income,TTO_2008
Trinidad and Tobago,TTO,2009,High income,TTO_2009
Trinidad and Tobago,TTO,2010,High income,TTO_2010
Trinidad and Tobago,TTO,2011,High income,TTO_2011
Trinidad and Tobago,TTO,2012,High income,TTO_2012
Trinidad and Tobago,TTO,2013,High income,TTO_2013
Trinidad and Tobago,TTO,2014,High income,TTO_2014
Trinidad and Tobago,TTO,2015,High income,TTO_2015
Trinidad and Tobago,TTO,2016,High income,TTO_2016
Tunisia,TUN,1987,Lower-middle income,TUN_1987
Tunisia,TUN,1988,Lower-middle income,TUN_1988
Tunisia,TUN,1989,Lower-middle income,TUN_1989
Tunisia,TUN,1990,Lower-middle income,TUN_1990
Tunisia,TUN,1991,Lower-middle income,TUN_1991
Tunisia,TUN,1992,Lower-middle income,TUN_1992
Tunisia,TUN,1993,Lower-middle income,TUN_1993
Tunisia,TUN,1994,Lower-middle income,TUN_1994
Tunisia,TUN,1995,Lower-middle income,TUN_1995
Tunisia,TUN,1996,Lower-middle income,TUN_1996
Tunisia,TUN,1997,Lower-middle income,TUN_1997
Tunisia,TUN,1998,Lower-middle income,TUN_1998
Tunisia,TUN,1999,Lower-middle income,TUN_1999
Tunisia,TUN,2000,Lower-middle income,TUN_2000
Tunisia,TUN,2001,Lower-middle income,TUN_2001
Tunisia,TUN,2002,Lower-middle income,TUN_2002
Tunisia,TUN,2003,Lower-middle income,TUN_2003
Tunisia,TUN,2004,Lower-middle income,TUN_2004
Tunisia,TUN,2005,Lower-middle income,TUN_2005
Tunisia,TUN,2006,Lower-middle income,TUN_2006
Tunisia,TUN,2007,Lower-middle income,TUN_2007
Tunisia,TUN,2008,Lower-middle income,TUN_2008
Tunisia,TUN,2009,Lower-middle income,TUN_2009
Tunisia,TUN,2010,Upper-middle income,TUN_2010
Tunisia,TUN,2011,Upper-middle income,TUN_2011
Tunisia,TUN,2012,Upper-middle income,TUN_2012
Tunisia,TUN,2013,Upper-middle income,TUN_2013
Tunisia,TUN,2014,Upper-middle income,TUN_2014
Tunisia,TUN,2015,Lower-middle income,TUN_2015
Tunisia,TUN,2016,Lower-middle income,TUN_2016
Turkey,TUR,1987,Lower-middle income,TUR_1987
Turkey,TUR,1988,Lower-middle income,TUR_1988
Turkey,TUR,1989,Lower-middle income,TUR_1989
Turkey,TUR,1990,Lower-middle income,TUR_1990
Turkey,TUR,1991,Lower-middle income,TUR_1991
Turkey,TUR,1992,Lower-middle income,TUR_1992
Turkey,TUR,1993,Lower-middle income,TUR_1993
Turkey,TUR,1994,Lower-middle income,TUR_1994
Turkey,TUR,1995,Lower-middle income,TUR_1995
Turkey,TUR,1996,Lower-middle income,TUR_1996
Turkey,TUR,1997,Upper-middle income,TUR_1997
Turkey,TUR,1998,Upper-middle income,TUR_1998
Turkey,TUR,1999,Lower-middle income,TUR_1999
Turkey,TUR,2000,Upper-middle income,TUR_2000
Turkey,TUR,2001,Lower-middle income,TUR_2001
Turkey,TUR,2002,Lower-middle income,TUR_2002
Turkey,TUR,2003,Lower-middle income,TUR_2003
Turkey,TUR,2004,Upper-middle income,TUR_2004
Turkey,TUR,2005,Upper-middle income,TUR_2005
Turkey,TUR,2006,Upper-middle income,TUR_2006
Turkey,TUR,2007,Upper-middle income,TUR_2007
Turkey,TUR,2008,Upper-middle income,TUR_2008
Turkey,TUR,2009,Upper-middle income,TUR_2009
Turkey,TUR,2010,Upper-middle income,TUR_2010
Turkey,TUR,2011,Upper-middle income,TUR_2011
Turkey,TUR,2012,Upper-middle income,TUR_2012
Turkey,TUR,2013,Upper-middle income,TUR_2013
Turkey,TUR,2014,Upper-middle income,TUR_2014
Turkey,TUR,2015,Upper-middle income,TUR_2015
Turkey,TUR,2016,Upper-middle income,TUR_2016
Turkmenistan,TKM,1987,Not categorized,TKM_1987
Turkmenistan,TKM,1988,Not categorized,TKM_1988
Turkmenistan,TKM,1989,Not categorized,TKM_1989
Turkmenistan,TKM,1990,Upper-middle income,TKM_1990
Turkmenistan,TKM,1991,Lower-middle income,TKM_1991
Turkmenistan,TKM,1992,Lower-middle income,TKM_1992
Turkmenistan,TKM,1993,Lower-middle income,TKM_1993
Turkmenistan,TKM,1994,Lower-middle income,TKM_1994
Turkmenistan,TKM,1995,Lower-middle income,TKM_1995
Turkmenistan,TKM,1996,Lower-middle income,TKM_1996
Turkmenistan,TKM,1997,Low income,TKM_1997
Turkmenistan,TKM,1998,Low income,TKM_1998
Turkmenistan,TKM,1999,Low income,TKM_1999
Turkmenistan,TKM,2000,Lower-middle income,TKM_2000
Turkmenistan,TKM,2001,Lower-middle income,TKM_2001
Turkmenistan,TKM,2002,Lower-middle income,TKM_2002
Turkmenistan,TKM,2003,Lower-middle income,TKM_2003
Turkmenistan,TKM,2004,Lower-middle income,TKM_2004
Turkmenistan,TKM,2005,Lower-middle income,TKM_2005
